id,created_at,published_at,name,body,author_url,author_id,author_login,assets_url,url,target_commitish,tarball_url,html_url,zipball_url,tag_name,draft,prerelease
8299018,2017-10-28T20:10:05Z,2017-10-28T20:10:57Z,TabsController,* [samples-issue-78](https://github.com/CosmicMind/Samples/issues/78): Fixed iPhoneX bottomLayoutGuide constraints not properly being set.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8299018/assets,https://api.github.com/repos/CosmicMind/Material/releases/8299018,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.10,https://github.com/CosmicMind/Material/releases/tag/2.12.10,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.10,2.12.10,False,False
8298925,2017-10-28T19:42:44Z,2017-10-28T19:43:31Z,TabsController,* Fixed breaking change to loading the TabsController.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8298925/assets,https://api.github.com/repos/CosmicMind/Material/releases/8298925,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.9,https://github.com/CosmicMind/Material/releases/tag/2.12.9,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.9,2.12.9,False,False
8298724,2017-10-28T18:25:49Z,2017-10-28T18:38:45Z,NavigationDrawerController,"* [issue-933](https://github.com/CosmicMind/Material/issues/933): Fixed issue where `NavigationDrawerController` was not displaying the `leftViewController` and `rightViewController`.
* [issue-940](https://github.com/CosmicMind/Material/issues/940): Fixed an issue where the `TransitionController` was not executing the lifecycle functions for the initial `rootViewController`.",https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8298724/assets,https://api.github.com/repos/CosmicMind/Material/releases/8298724,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.8,https://github.com/CosmicMind/Material/releases/tag/2.12.8,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.8,2.12.8,False,False
8255576,2017-10-25T14:16:41Z,2017-10-25T14:19:08Z,TransitionController,* [pr-938](https://github.com/CosmicMind/Material/pull/938): An expansion on this PR to fix the lifecycle issues with transitions.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8255576/assets,https://api.github.com/repos/CosmicMind/Material/releases/8255576,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.7,https://github.com/CosmicMind/Material/releases/tag/2.12.7,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.7,2.12.7,False,False
8238609,2017-10-24T14:33:41Z,2017-10-24T14:34:16Z,TabBar,* Fixed issue where `TabBar.lineColor` was incorrectly being updated.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8238609/assets,https://api.github.com/repos/CosmicMind/Material/releases/8238609,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.6,https://github.com/CosmicMind/Material/releases/tag/2.12.6,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.6,2.12.6,False,False
8237700,2017-10-24T13:48:19Z,2017-10-24T13:49:03Z,TabsController,"* Updated to [Motion 1.2.4](https://github.com/CosmicMind/Motion/releases/tag/1.2.4).
* [issue-937](https://github.com/CosmicMind/Material/issues/937): Added @objc to `TabBar.lineColor` for access availab
ility.
* [pr-934](https://github.com/CosmicMind/Material/pull/934): Added access to the `TabBar.line` view.",https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8237700/assets,https://api.github.com/repos/CosmicMind/Material/releases/8237700,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.5,https://github.com/CosmicMind/Material/releases/tag/2.12.5,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.5,2.12.5,False,False
8212737,2017-10-22T19:22:31Z,2017-10-22T19:23:38Z,TabBar & Motion,"* Updated to [Motion 1.2.3](https://github.com/CosmicMind/Motion/releases/tag/1.2.3).
* [issue-919](https://github.com/CosmicMind/Material/issues/919): Fixed issue where lifecycle methods were being called on tab item view controllers prematurely.
* [pr-923](https://github.com/CosmicMind/Material/pull/923): Merge PR that fixes [issue-919](https://github.com/CosmicMind/Material/issues/919).
* [issue-931](https://github.com/CosmicMind/Material/issues/931): Fixed issue where selectedTabItem was not updated correctly during a porgrammatic transition. ",https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8212737/assets,https://api.github.com/repos/CosmicMind/Material/releases/8212737,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.4,https://github.com/CosmicMind/Material/releases/tag/2.12.4,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.4,2.12.4,False,False
8185284,2017-10-19T17:06:42Z,2017-10-19T17:07:33Z,Layout,* [issue-907](https://github.com/CosmicMind/Material/issues/907): Fixed Layout ordering issues.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8185284/assets,https://api.github.com/repos/CosmicMind/Material/releases/8185284,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.3,https://github.com/CosmicMind/Material/releases/tag/2.12.3,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.3,2.12.3,False,False
8183892,2017-10-19T15:34:25Z,2017-10-19T15:38:42Z,TabBar Colors,"* [issue-860](https://github.com/CosmicMind/Material/issues/860): Updated TabBar color states and added an independent line color state.

Sample: 

```swift
tabBar.setLineColor(Color.orange.base, for: .selected)
        
tabBar.setTabItemsColor(Color.grey.base, for: .normal)
tabBar.setTabItemsColor(Color.purple.base, for: .selected)
tabBar.setTabItemsColor(Color.green.base, for: .highlighted)
```",https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8183892/assets,https://api.github.com/repos/CosmicMind/Material/releases/8183892,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.2,https://github.com/CosmicMind/Material/releases/tag/2.12.2,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.2,2.12.2,False,False
8135069,2017-10-16T14:45:48Z,2017-10-16T14:49:50Z,TabBar,* [issue-911](https://github.com/CosmicMind/Material/issues/911): Added @objc to TabBar.tabItems for visibility in Obj-C.,https://api.github.com/users/danieldahan,9982123,danieldahan,https://api.github.com/repos/CosmicMind/Material/releases/8135069/assets,https://api.github.com/repos/CosmicMind/Material/releases/8135069,master,https://api.github.com/repos/CosmicMind/Material/tarball/2.12.1,https://github.com/CosmicMind/Material/releases/tag/2.12.1,https://api.github.com/repos/CosmicMind/Material/zipball/2.12.1,2.12.1,False,False
